#HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,DE,Germany,59,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,EE,Estonia,23,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,EL,Greece,36,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,ES,Spain,74,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,EU31_UKX,EU/EEA,827,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,FR,France,319,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,HU,Hungary,10,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,IE,Ireland,10,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,IT,Italy,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,LT,Lithuania,10,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,LU,Luxembourg,17,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,NL,Netherlands,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,PL,Poland,52,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,PT,Portugal,15,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,RO,Romania,50,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,SI,Slovenia,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,SK,Slovakia,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,UKG13182,England,54,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,UKM,Scotland,31,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W51,UKN,Northern Ireland,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,AT,Austria,11,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,BE,Belgium,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,CZ,Czech Republic,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,DE,Germany,21,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,EE,Estonia,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,EL,Greece,23,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,ES,Spain,39,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,EU31_UKX,EU/EEA,383,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,FR,France,146,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,HU,Hungary,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,IE,Ireland,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,LT,Lithuania,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,LU,Luxembourg,8,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,NL,Netherlands,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,PL,Poland,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,PT,Portugal,12,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,RO,Romania,31,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,SI,Slovenia,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,SK,Slovakia,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,UKG13182,England,48,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,UKM,Scotland,19,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W52,UKN,Northern Ireland,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,AT,Austria,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,BE,Belgium,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,CZ,Czech Republic,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,DE,Germany,13,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,EE,Estonia,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,EL,Greece,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,ES,Spain,11,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,EU31_UKX,EU/EEA,172,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,FR,France,63,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,HU,Hungary,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,IE,Ireland,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,LT,Lithuania,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,NL,Netherlands,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,PL,Poland,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,PT,Portugal,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,RO,Romania,15,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,SI,Slovenia,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,SK,Slovakia,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,UKG13182,England,20,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,UKM,Scotland,12,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2009-W53,UKN,Northern Ireland,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,AT,Austria,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,BE,Belgium,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,CZ,Czech Republic,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,DE,Germany,12,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,DK,Denmark,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,EE,Estonia,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,EL,Greece,16,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,ES,Spain,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,EU31_UKX,EU/EEA,253,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,FR,France,83,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,HU,Hungary,8,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,IE,Ireland,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,IT,Italy,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,LT,Lithuania,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,LU,Luxembourg,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,NL,Netherlands,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,PL,Poland,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,PT,Portugal,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,RO,Romania,49,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,SI,Slovenia,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,UKG13182,England,30,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,UKM,Scotland,8,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W01,UKN,Northern Ireland,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,AT,Austria,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,BE,Belgium,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,BG,Bulgaria,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,CZ,Czech Republic,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,DE,Germany,13,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,EE,Estonia,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,EL,Greece,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,ES,Spain,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,EU31_UKX,EU/EEA,227,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,FR,France,80,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,HU,Hungary,11,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,IE,Ireland,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,IT,Italy,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,LT,Lithuania,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,LU,Luxembourg,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,NL,Netherlands,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,PL,Poland,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,PT,Portugal,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,RO,Romania,45,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,SI,Slovenia,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,UKG13182,England,18,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,UKM,Scotland,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W02,UKN,Northern Ireland,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,AT,Austria,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,BE,Belgium,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,BG,Bulgaria,18,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,CZ,Czech Republic,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,DE,Germany,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,DK,Denmark,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,EE,Estonia,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,EL,Greece,8,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,ES,Spain,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,EU31_UKX,EU/EEA,185,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,FR,France,63,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,HU,Hungary,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,IE,Ireland,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,IT,Italy,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,LU,Luxembourg,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,NL,Netherlands,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,NO,Norway,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,PL,Poland,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,PT,Portugal,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,RO,Romania,21,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,SE,Sweden,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,SI,Slovenia,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,UKG13182,England,13,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,UKM,Scotland,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W03,UKN,Northern Ireland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,AT,Austria,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,BE,Belgium,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,BG,Bulgaria,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,CZ,Czech Republic,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,DE,Germany,14,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,DK,Denmark,11,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,EE,Estonia,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,EL,Greece,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,ES,Spain,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,EU31_UKX,EU/EEA,144,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,FR,France,57,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,HU,Hungary,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,IE,Ireland,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,IT,Italy,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,LT,Lithuania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2010-W04,LU,Luxembourg,3,
